GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
09009194102,09,009,194102,2991,1361,1630,2734,23,63,89,82
09009194201,09,009,194201,7520,3716,3804,6588,62,286,316,268
09009194202,09,009,194202,5135,2529,2606,4466,33,187,188,261
09009341100,09,009,341100,6000,2955,3045,5126,124,84,413,253
09009343101,09,009,343101,5128,3261,1867,3449,753,233,529,164
09009343102,09,009,343102,4000,1906,2094,3245,87,234,256,178
09009343200,09,009,343200,6022,2971,3051,4855,143,440,367,217
09009343300,09,009,343300,6918,3272,3646,5856,102,398,332,230
09005310801,09,005,310801,2385,1154,1231,1592,75,44,521,153
09005310803,09,005,310803,4802,2379,2423,3552,135,54,794,267
09005310804,09,005,310804,2786,1352,1434,1855,58,36,687,150
09005320101,09,005,320101,1388,650,738,1079,27,10,195,77
09005320102,09,005,320102,4551,2275,2276,3893,52,64,306,236
09005320200,09,005,320200,4285,2119,2166,3840,37,50,183,175
09005342100,09,005,342100,3385,1674,1711,3104,31,22,104,124
09005349100,09,005,349100,4792,2338,2454,4294,37,60,208,193
09005349200,09,005,349200,2650,1300,1350,2343,21,31,132,123
09005360100,09,005,360100,5285,2522,2763,4643,72,97,292,181
09005360200,09,005,360200,7720,3813,3907,6920,79,118,354,249
09005360300,09,005,360300,3271,1573,1698,2552,115,103,339,162
09001073700,09,001,073700,5173,2384,2789,415,2203,27,2354,174
09001073400,09,001,073400,3882,1848,2034,414,1564,72,1686,146
09001073500,09,001,073500,3613,1676,1937,138,1115,34,2184,142
09001073600,09,001,073600,2318,1074,1244,78,754,18,1418,50
09001073800,09,001,073800,2375,1182,1193,99,663,46,1505,62
09001073900,09,001,073900,3542,1775,1767,124,1154,9,2132,123
09001074000,09,001,074000,2262,990,1272,80,799,19,1296,68
09001074300,09,001,074300,4652,2185,2467,176,2019,63,2210,184
09001074400,09,001,074400,4673,2152,2521,170,2186,41,2136,140
09001080100,09,001,080100,4998,2328,2670,1640,1203,189,1722,244
09001080200,09,001,080200,4446,2083,2363,1184,1391,111,1512,248
09001080400,09,001,080400,6073,2768,3305,1080,2556,154,1968,315
09001080500,09,001,080500,3107,1496,1611,2693,78,40,188,108
09001080600,09,001,080600,2533,1216,1317,1357,420,87,512,157
09001080700,09,001,080700,1980,974,1006,1224,292,64,311,89
09001080800,09,001,080800,4929,2413,2516,3350,488,118,731,242
09001080900,09,001,080900,4897,2377,2520,2648,674,126,1215,234
09001081000,09,001,081000,4359,2054,2305,2529,593,129,920,188
09001081100,09,001,081100,4767,2265,2502,3140,558,82,797,190
09001081200,09,001,081200,5247,2530,2717,3684,453,119,772,219
09001081300,09,001,081300,5019,2201,2818,3878,430,91,459,161
09001090100,09,001,090100,3305,1638,1667,2653,80,239,227,106
09001090200,09,001,090200,8152,3877,4275,6388,237,514,703,310
09001090300,09,001,090300,4681,2325,2356,3553,170,286,486,186
09001090400,09,001,090400,6714,3215,3499,4247,582,545,1024,316
09001090500,09,001,090500,4814,2391,2423,3565,267,253,508,221
09001090600,09,001,090600,3578,1717,1861,2881,127,192,223,155
09001090700,09,001,090700,5583,2766,2817,4365,179,480,334,225
09001100100,09,001,100100,5583,2687,2896,4480,136,272,446,249
09001100200,09,001,100200,6749,3355,3394,5696,127,200,477,249
09001100300,09,001,100300,6493,3205,3288,5372,137,188,547,249
09001105100,09,001,105100,4220,2081,2139,3623,42,195,198,162
09001105200,09,001,105200,3385,1748,1637,2785,64,133,246,157
09001110100,09,001,110100,2682,1320,1362,1534,318,153,532,145
09001110201,09,001,110201,4763,2379,2384,3235,338,267,722,201
09001110202,09,001,110202,5078,2333,2745,4017,193,218,455,195
09001110301,09,001,110301,6428,2969,3459,4849,302,368,690,219
09001110302,09,001,110302,3355,1632,1723,2625,150,194,241,145
09001110400,09,001,110400,5051,2506,2545,4240,114,117,416,164
09001110500,09,001,110500,5561,2768,2793,4738,118,171,371,163
09001110601,09,001,110601,2907,1412,1495,2485,87,95,164,76
09001110602,09,001,110602,5044,2522,2522,3978,192,217,489,168
09015902500,09,015,902500,4266,2144,2122,3786,50,101,179,150
09015901101,09,015,901101,2640,1300,1340,2410,20,34,79,97
09015901102,09,015,901102,5581,2757,2824,5122,26,55,140,238
09015902200,09,015,902200,1649,828,821,1496,8,16,61,68
09015903101,09,015,903101,3302,1597,1705,2811,53,30,214,194
09015903102,09,015,903102,3527,1763,1764,2830,72,67,276,282
09015903200,09,015,903200,2395,1151,1244,2161,19,18,58,139
09015904101,09,015,904101,4761,2363,2398,4206,55,65,194,241
09015904102,09,015,904102,2797,1411,1386,2529,12,18,58,180
09015904400,09,015,904400,4112,1957,2155,3592,66,81,155,218
09015904500,09,015,904500,6082,2987,3095,4971,102,162,430,417
09015905101,09,015,905101,4751,2298,2453,4062,46,89,304,250
09015905102,09,015,905102,3699,2039,1660,3123,150,34,233,159
09015906100,09,015,906100,5045,2541,2504,4454,64,25,210,292
09015907100,09,015,907100,4217,2069,2148,3633,61,65,207,251
09015907200,09,015,907200,5302,2635,2667,4554,84,42,286,336
09015907300,09,015,907300,5454,2626,2828,4603,83,85,332,351
09015908100,09,015,908100,3578,1839,1739,3110,34,20,120,294
09001245400,09,001,245400,3404,1674,1730,2888,23,121,210,162
09001245100,09,001,245100,2879,1425,1454,2473,20,103,162,121
09001245200,09,001,245200,4463,2146,2317,3668,57,249,281,208
09001245300,09,001,245300,5362,2544,2818,4393,42,344,384,199
09001245500,09,001,245500,2952,1423,1529,2568,19,101,134,130
09001245600,09,001,245600,5973,2945,3028,4966,53,343,335,276
09001257100,09,001,257100,3527,1752,1775,3149,25,51,159,143
09003405401,09,003,405401,3421,1695,1726,2740,90,94,297,200
09003405402,09,003,405402,4257,2025,2232,2754,296,183,793,231
09003405500,09,003,405500,5266,2516,2750,3613,289,85,1036,243
09003405600,09,003,405600,7398,3614,3784,4743,433,138,1660,424
09003405700,09,003,405700,2061,970,1091,1274,127,26,549,85
09003405801,09,003,405801,3176,1593,1583,2322,166,81,452,155
09003405802,09,003,405802,4172,2052,2120,3534,104,94,290,150
09003405900,09,003,405900,4647,2270,2377,3703,131,124,440,249
09003406001,09,003,406001,4113,1836,2277,2393,337,93,1073,217
09003406002,09,003,406002,4754,2275,2479,3975,141,166,308,164
09003406100,09,003,406100,4074,1921,2153,2155,386,61,1270,202
09003410101,09,003,410101,5285,2660,2625,4718,25,84,217,241
09003410102,09,003,410102,4234,2140,2094,3731,34,86,161,222
09003415300,09,003,415300,2521,1222,1299,501,351,21,1556,92
09003415400,09,003,415400,6179,2970,3209,1848,879,120,3041,291
09003415500,09,003,415500,3094,1525,1569,805,435,41,1667,146
09003415600,09,003,415600,4198,1921,2277,1141,632,41,2236,148
09003415700,09,003,415700,3256,1561,1695,1246,457,41,1349,163
09003415800,09,003,415800,2873,1405,1468,1135,455,69,1089,125
09003415900,09,003,415900,1647,836,811,561,124,19,906,37
09003416000,09,003,416000,4537,2237,2300,2076,439,60,1810,152
09003416100,09,003,416100,4955,2380,2575,1156,554,75,3007,163
09003416200,09,003,416200,3025,1419,1606,435,362,26,2113,89
09003416300,09,003,416300,3810,1861,1949,1151,539,50,1937,133
09001257200,09,001,257200,4087,2022,2065,434,1461,88,1760,344
09001990000,09,001,990000,0,0,0,0,0,0,0,0
09003330100,09,003,330100,1901,981,920,1744,14,13,35,95
09003400101,09,003,400101,2928,1331,1597,2463,76,95,184,110
09003400102,09,003,400102,4299,2130,2169,3587,68,215,279,150
09003400200,09,003,400200,5997,2964,3033,5276,58,213,281,169
09003400300,09,003,400300,6951,3351,3600,6143,49,146,371,242
09003405100,09,003,405100,3164,1517,1647,2235,168,80,514,167
09003405200,09,003,405200,4225,2046,2179,3145,177,184,504,215
09003405300,09,003,405300,6105,2863,3242,4710,264,133,749,249
09003466300,09,003,466300,4608,2232,2376,3806,68,278,266,190
09003466102,09,003,466102,5496,2709,2787,4495,101,336,312,252
09003466201,09,003,466201,2685,1312,1373,2065,152,181,148,139
09003466202,09,003,466202,3678,1779,1899,3286,33,103,136,120
09003466400,09,003,466400,2375,1149,1226,1907,89,96,170,113
09003468101,09,003,468101,6912,3452,3460,6190,70,74,279,299
09003468102,09,003,468102,3991,1908,2083,3529,37,84,145,196
09003470100,09,003,470100,5214,2606,2608,4320,145,266,280,203
09003471100,09,003,471100,3554,1594,1960,208,2810,27,331,178
09003471200,09,003,471200,3171,1456,1715,368,2331,34,261,177
09003471300,09,003,471300,5161,2372,2789,1886,2520,168,362,225
09003471400,09,003,471400,5665,2653,3012,3191,1696,108,411,259
09003471500,09,003,471500,3984,1675,2309,1274,2077,139,332,162
09003473100,09,003,473100,6162,2898,3264,1901,2896,207,834,324
09003473400,09,003,473400,2050,992,1058,1259,360,72,251,108
09003473501,09,003,473501,4638,2225,2413,2524,1140,314,360,300
09003473502,09,003,473502,3397,1664,1733,1893,842,185,337,140
09003473601,09,003,473601,3286,1602,1684,2071,621,134,284,176
09003473602,09,003,473602,2374,1144,1230,908,693,350,308,115
09003473700,09,003,473700,5748,2617,3131,1818,2591,182,814,343
09003473800,09,003,473800,1837,858,979,168,1201,84,282,102
09003476100,09,003,476100,4734,2298,2436,3260,411,311,493,259
09003476200,09,003,476200,2723,1353,1370,2277,81,73,163,129
09003476300,09,003,476300,5156,2501,2655,3742,316,423,462,213
09003477101,09,003,477101,4144,2045,2099,3703,65,77,134,165
09003477103,09,003,477103,5657,3687,1970,3740,939,147,694,137
09003477104,09,003,477104,2959,1385,1574,2442,102,126,184,105
09003477200,09,003,477200,2992,1487,1505,2698,19,28,101,146
09003480300,09,003,480300,2173,1097,1076,1775,72,32,188,106
09003480400,09,003,480400,3466,1689,1777,2899,94,87,231,155
09003480500,09,003,480500,3256,1608,1648,2420,149,111,387,189
09003480600,09,003,480600,4938,2470,2468,2758,564,144,1142,330
09003480700,09,003,480700,2175,938,1237,1638,153,37,237,110
09003480800,09,003,480800,4177,2002,2175,3503,136,109,263,166
09003480900,09,003,480900,2989,1895,1094,2038,445,46,353,107
09003481000,09,003,481000,3411,1709,1702,2934,83,52,180,162
09003481100,09,003,481100,3686,1751,1935,3105,88,73,252,168
09003481200,09,003,481200,3734,1838,1896,3028,154,155,229,168
09003481300,09,003,481300,2807,1369,1438,2422,71,46,159,109
09003484100,09,003,484100,5665,2828,2837,3982,302,591,470,320
09003484200,09,003,484200,5525,2706,2819,4163,388,157,540,277
09003487100,09,003,487100,7158,3493,3665,4932,309,1153,421,343
09009361100,09,009,361100,6418,3142,3276,5440,164,116,443,255
09009352701,09,009,352701,3415,1544,1871,1434,550,98,1133,200
09011702600,09,011,702600,1115,539,576,960,7,16,66,66
09011702300,09,011,702300,2419,1173,1246,1684,144,137,248,206
09011702400,09,011,702400,3352,1696,1656,2252,213,219,397,271
09011702500,09,011,702500,4679,2166,2513,2038,507,326,1321,487
09011702700,09,011,702700,4707,2423,2284,3196,298,404,488,321
09011702800,09,011,702800,4031,1999,2032,2443,246,329,613,400
09011702900,09,011,702900,2352,1121,1231,2146,12,35,74,85
09011703000,09,011,703000,3645,1755,1890,3284,23,51,135,152
09011705101,09,011,705101,4202,2029,2173,3718,45,79,152,208
09011705102,09,011,705102,4193,1995,2198,3643,48,95,162,245
09011705200,09,011,705200,3407,1631,1776,3186,22,30,80,89
09011705300,09,011,705300,3747,1771,1976,3356,44,77,119,151
09011705400,09,011,705400,2786,1394,1392,2462,30,54,112,128
09011707100,09,011,707100,5149,2633,2516,4555,38,55,180,321
09011708100,09,011,708100,2570,1299,1271,2335,6,14,73,142
09011709100,09,011,709100,6004,2977,3027,5250,57,90,187,420
09011709200,09,011,709200,5398,2671,2727,4175,195,169,412,447
09011710100,09,011,710100,4195,2099,2096,3650,34,60,168,283
09011711100,09,011,711100,2967,1504,1463,2494,76,50,152,195
09011712100,09,011,712100,1863,936,927,1624,23,20,89,107
09011713100,09,011,713100,2429,1224,1205,2145,30,10,105,139
09011714101,09,011,714101,3782,1786,1996,3216,82,68,207,209
09011714103,09,011,714103,7096,3538,3558,6261,72,100,287,376
09011714104,09,011,714104,4677,2277,2400,4028,81,90,259,219
09011715100,09,011,715100,4213,2118,2095,3563,63,110,227,250
09011716101,09,011,716101,4975,1993,2982,3840,275,327,336,197
09011716102,09,011,716102,5753,2777,2976,4469,86,597,298,303
09011870100,09,011,870100,7142,3617,3525,6337,45,45,331,384
09011870200,09,011,870200,5792,2877,2915,3738,480,233,849,492
09011870300,09,011,870300,5779,2720,3059,2729,633,248,1852,317
09011870501,09,011,870501,4315,2132,2183,2513,182,796,394,430
09011870502,09,011,870502,3243,2198,1045,1960,557,58,478,190
09011700100,09,011,700100,4788,2375,2413,4107,54,116,204,307
09011701100,09,011,701100,8050,4038,4012,5971,251,264,577,987
09011701200,09,011,701200,7355,3663,3692,5862,206,233,557,497
09011702100,09,011,702100,4504,2273,2231,3432,156,304,291,321
09009352702,09,009,352702,5996,2851,3145,2608,1155,180,1663,390
09009352800,09,009,352800,6385,2902,3483,2490,1189,260,2121,325
09009361200,09,009,361200,5446,2638,2808,4645,155,61,369,216
09009361300,09,009,361300,4278,2138,2140,3693,76,73,275,161
09009361401,09,009,361401,4458,2193,2265,2124,439,1153,469,273
09009361402,09,009,361402,4175,2138,2037,1805,349,1267,484,270
09009361500,09,009,361500,7992,3660,4332,3053,2306,433,1911,289
09009990000,09,009,990000,0,0,0,0,0,0,0,0
09011650100,09,011,650100,2352,1176,1176,2193,10,20,56,73
09011660101,09,011,660101,3420,1645,1775,3099,21,76,138,86
09011660103,09,011,660103,2766,1349,1417,2459,21,80,103,103
09011660104,09,011,660104,1442,718,724,1298,4,16,73,51
09011690300,09,011,690300,6805,3319,3486,1843,1225,148,3087,502
09011690400,09,011,690400,2186,1122,1064,439,410,18,1164,155
09011690500,09,011,690500,2774,1385,1389,1092,553,55,875,199
09011690700,09,011,690700,1402,729,673,460,333,22,464,123
09011690800,09,011,690800,3458,1759,1699,1425,520,47,1245,221
09011690900,09,011,690900,4963,2442,2521,3447,470,106,639,301
09011693300,09,011,693300,5672,2705,2967,4774,83,185,343,287
09011693400,09,011,693400,4286,1976,2310,3160,151,227,511,237
09011693500,09,011,693500,3460,1666,1794,3008,71,76,157,148
09011693600,09,011,693600,2886,1433,1453,2199,99,105,286,197
09011693700,09,011,693700,3267,1586,1681,2548,119,149,265,186
09011695201,09,011,695201,4975,2495,2480,3938,132,179,350,376
09011695202,09,011,695202,5854,2915,2939,4742,182,110,426,394
09011696100,09,011,696100,5094,2497,2597,3273,479,107,835,400
09011696200,09,011,696200,4768,2322,2446,3461,219,352,380,356
09011696300,09,011,696300,2741,1292,1449,2075,115,79,263,209
09011696401,09,011,696401,6168,2955,3213,2467,1164,172,1857,508
09011696500,09,011,696500,2931,1460,1471,1858,328,122,400,223
09011696600,09,011,696600,3861,1923,1938,2164,257,649,525,266
09011696701,09,011,696701,5902,2769,3133,2617,656,757,1361,511
09011696800,09,011,696800,4016,1971,2045,1451,795,230,1175,365
09011697000,09,011,697000,4644,2243,2401,2345,547,383,931,438
09011870701,09,011,870701,2072,957,1115,1694,35,106,132,105
09011870703,09,011,870703,1749,826,923,1541,12,64,74,58
09011870704,09,011,870704,4144,1902,2242,3729,37,83,148,147
09011980000,09,011,980000,1823,1670,153,1473,53,1,177,119
09011990100,09,011,990100,0,0,0,0,0,0,0,0
09013526101,09,013,526101,4418,2189,2229,4069,28,32,137,152
09013526102,09,013,526102,4680,2357,2323,4212,26,71,187,184
09013528100,09,013,528100,3151,1590,1561,2799,41,34,121,156
09013529100,09,013,529100,4858,2437,2421,4188,86,83,277,224
09013530100,09,013,530100,2286,1136,1150,1707,120,69,246,144
09013530200,09,013,530200,6259,3055,3204,3701,714,249,1146,449
